,x,y
1664,243685,572101
1665,243684,572101
1666,243684,572100
1667,243684,572100
1668,243684,572100
1669,243683,572100
1670,243683,572099
1671,243683,572099
1672,243682,572099
1673,243682,572099
1674,243682,572098
1675,243681,572098
1676,243681,572098
1677,243681,572097
1678,243680,572097
1679,243680,572097
1680,243680,572096
1681,243679,572096
1682,243679,572096
1683,243679,572096
1684,243679,572095
1685,243678,572095
1686,243678,572095
1687,243678,572095
1688,243678,572094
1689,243677,572094
1690,243677,572094
1691,243677,572094
1692,243676,572093
1693,243676,572093
1694,243675,572093
1695,243675,572092
1696,243675,572092
1697,243675,572092
1698,243674,572092
1699,243674,572091
1700,243674,572091
1701,243674,572091
1702,243673,572090
1703,243673,572090
1704,243672,572090
1705,243672,572089
1706,243672,572089
1707,243671,572089
1708,243671,572089
1709,243671,572088
1710,243671,572088
1711,243670,572088
1712,243670,572088
1713,243670,572087
1714,243669,572087
1715,243669,572086
1716,243668,572086
1717,243668,572086
1718,243668,572086
1719,243668,572085
1720,243667,572085
1721,243667,572085
1722,243667,572085
1723,243666,572084
1724,243666,572084
1725,243666,572084
1726,243666,572084
1727,243665,572083
1728,243665,572083
1729,243665,572083
1730,243665,572083
1731,243664,572082
1732,243664,572082
1733,243664,572082
1734,243663,572082
1735,243663,572081
1736,243663,572081
1737,243663,572081
1738,243662,572081
1739,243662,572080
1740,243662,572080
1741,243662,572080
1742,243661,572079
1743,243660,572079
1744,243660,572079
1745,243659,572078
1746,243659,572077
1747,243658,572077
1748,243658,572077
1749,243658,572076
1750,243657,572076
1751,243657,572076
1752,243657,572076
1753,243657,572075
1754,243656,572075
1755,243655,572074
1756,243655,572074
1757,243655,572074
1758,243655,572074
1759,243654,572073
1760,243654,572073
1761,243654,572073
1762,243653,572073
1763,243653,572072
1764,243653,572072
1765,243653,572072
1766,243652,572072
1767,243652,572071
1768,243652,572071
1769,243652,572071
1770,243651,572071
1771,243651,572070
1772,243651,572070
1773,243650,572070
1774,243650,572070
1775,243650,572069
1776,243649,572069
1777,243649,572069
1778,243649,572068
1779,243648,572068
1780,243648,572068
1781,243648,572068
1782,243648,572067
1783,243647,572067
1784,243647,572067
1785,243647,572067
1786,243647,572066
1787,243646,572066
1788,243646,572066
1789,243646,572066
1790,243645,572065
1791,243645,572065
1792,243697,572112
1793,243696,572112
1794,243696,572111
1795,243695,572111
1796,243695,572111
1797,243695,572111
1798,243695,572110
1799,243694,572110
1800,243694,572110
1801,243694,572109
1802,243693,572109
1803,243693,572109
1804,243693,572109
1805,243692,572108
1806,243692,572108
1807,243692,572108
1808,243692,572108
1809,243691,572107
1810,243691,572107
1811,243691,572107
1812,243691,572107
1813,243690,572106
1814,243690,572106
1815,243690,572106
1816,243690,572106
1817,243689,572105
1818,243689,572105
1819,243688,572104
1820,243688,572104
1821,243688,572104
1822,243687,572104
1823,243687,572103
1824,243687,572103
1825,243687,572103
1826,243686,572103
1827,243686,572102
1828,243685,572102
1829,243685,572102
1830,243685,572102
1831,243684,572101
1832,243684,572101
1833,243684,572101
1834,243684,572100
1835,243683,572100
1836,243683,572100
1837,243683,572100
1838,243683,572099
1839,243682,572099
1840,243682,572099
1841,243682,572099
1842,243681,572098
1843,243681,572098
1844,243681,572098
1845,243681,572098
1846,243680,572097
1847,243680,572097
1848,243680,572097
1849,243680,572097
1850,243679,572096
1851,243679,572096
1852,243679,572096
1853,243678,572096
1854,243678,572095
1855,243678,572095
1856,243678,572095
1857,243677,572095
1858,243677,572094
1859,243677,572094
1860,243676,572094
1861,243676,572093
1862,243675,572093
1863,243675,572093
1864,243675,572092
1865,243675,572092
1866,243674,572092
1867,243674,572092
1868,243674,572091
1869,243674,572091
1870,243673,572091
1871,243673,572090
1872,243672,572090
1873,243672,572090
1874,243672,572090
1875,243672,572089
1876,243671,572089
1877,243671,572089
1878,243671,572089
1879,243670,572088
1880,243670,572088
1881,243670,572088
1882,243669,572088
1883,243669,572087
1884,243669,572087
1885,243668,572087
1886,243668,572086
1887,243668,572086
1888,243668,572086
1889,243667,572086
1890,243667,572085
1891,243667,572085
1892,243666,572085
1893,243666,572085
1894,243666,572084
1895,243666,572084
1896,243665,572084
1897,243665,572084
1898,243665,572083
1899,243665,572083
1900,243664,572083
1901,243664,572083
1902,243664,572082
1903,243663,572082
1904,243663,572082
1905,243663,572081
1906,243662,572081
1907,243662,572081
1908,243662,572081
1909,243662,572080
1910,243661,572080
1911,243661,572080
1912,243660,572079
1913,243660,572079
1914,243660,572079
1915,243659,572078
1916,243659,572078
1917,243658,572077
1918,243658,572077
1919,243657,572077
1920,243657,572076
1921,243657,572076
1922,243656,572076
1923,243656,572075
1924,243656,572075
1925,243655,572075
1926,243655,572075
1927,243655,572074
1928,243655,572074
1929,243654,572074
1930,243654,572074
1931,243654,572073
1932,243654,572073
1933,243653,572073
1934,243653,572073
1935,243653,572072
1936,243652,572072
1937,243652,572072
1938,243652,572071
1939,243651,572071
1940,243651,572071
1941,243651,572071
1942,243650,572070
1943,243650,572070
1944,243650,572070
1945,243650,572070
1946,243649,572069
1947,243649,572069
1948,243649,572069
1949,243648,572068
1950,243648,572068
1951,243648,572068
1952,243647,572068
1953,243647,572067
1954,243647,572067
1955,243647,572067
1956,243646,572067
1957,243646,572066
1958,243645,572065
1959,243645,572065
1960,243644,572065
1961,243696,572112
1962,243696,572112
1963,243696,572112
1964,243696,572111
1965,243695,572111
1966,243695,572111
1967,243695,572110
1968,243694,572110
1969,243694,572110
1970,243693,572109
1971,243693,572109
1972,243693,572109
1973,243693,572109
1974,243692,572108
1975,243692,572108
1976,243692,572108
1977,243692,572108
1978,243691,572107
1979,243691,572107
1980,243691,572107
1981,243690,572106
1982,243690,572106
1983,243690,572106
1984,243689,572106
1985,243689,572105
1986,243689,572105
1987,243689,572105
1988,243688,572104
1989,243688,572104
1990,243688,572104
1991,243687,572104
1992,243687,572103
1993,243687,572103
1994,243686,572103
1995,243686,572103
1996,243686,572103
1997,243686,572102
1998,243685,572102
1999,243685,572101
2000,243684,572101
2001,243684,572101
2002,243684,572101
2003,243684,572100
2004,243683,572100
2005,243683,572100
2006,243683,572100
2007,243682,572099
2008,243682,572099
2009,243682,572099
2010,243682,572099
2011,243681,572098
2012,243681,572098
2013,243681,572098
2014,243681,572098
2015,243680,572097
2016,243680,572097
2017,243680,572097
2018,243679,572097
2019,243679,572096
2020,243679,572096
2021,243679,572096
2022,243678,572096
2023,243678,572095
2024,243678,572095
2025,243678,572095
2026,243677,572095
2027,243677,572094
2028,243677,572094
2029,243676,572094
2030,243676,572094
2031,243676,572093
2032,243675,572093
2033,243675,572092
2034,243675,572092
2035,243674,572092
2036,243674,572092
2037,243674,572092
2038,243674,572091
2039,243673,572091
2040,243673,572091
2041,243673,572091
2042,243672,572090
2043,243672,572090
2044,243672,572090
2045,243672,572090
2046,243671,572089
2047,243671,572089
2048,243671,572089
2049,243671,572089
2050,243670,572088
2051,243670,572088
2052,243669,572088
2053,243669,572087
2054,243669,572087
2055,243669,572087
2056,243668,572087
2057,243668,572086
2058,243668,572086
2059,243668,572086
2060,243667,572085
2061,243667,572085
2062,243666,572085
2063,243666,572085
2064,243666,572084
2065,243666,572084
2066,243665,572084
2067,243665,572084
2068,243665,572083
2069,243665,572083
2070,243664,572083
2071,243664,572083
2072,243664,572082
2073,243663,572082
2074,243663,572082
2075,243663,572081
2076,243662,572081
2077,243662,572081
2078,243662,572081
2079,243661,572080
2080,243661,572080
2081,243660,572079
2082,243660,572079
2083,243660,572079
2084,243659,572078
2085,243658,572078
2086,243658,572077
2087,243658,572077
2088,243658,572077
2089,243657,572076
2090,243657,572076
2091,243657,572076
2092,243656,572075
2093,243656,572075
2094,243655,572075
2095,243655,572074
2096,243655,572074
2097,243654,572074
2098,243654,572074
2099,243654,572073
2100,243653,572073
2101,243653,572073
2102,243653,572073
2103,243653,572072
2104,243652,572072
2105,243652,572072
2106,243652,572072
2107,243652,572071
2108,243651,572071
2109,243651,572071
2110,243651,572071
2111,243650,572070
2112,243650,572070
2113,243650,572070
2114,243650,572070
2115,243649,572069
2116,243649,572069
2117,243648,572069
2118,243648,572068
2119,243648,572068
2120,243647,572068
2121,243647,572067
2122,243647,572067
2123,243647,572067
2124,243646,572067
2125,243646,572066
2126,243646,572066
2127,243645,572066
2128,243645,572066
2129,243644,572065
2130,243696,572112
2131,243696,572112
2132,243696,572112
2133,243695,572111
2134,243695,572111
2135,243695,572111
2136,243695,572111
2137,243694,572110
2138,243694,572110
2139,243694,572110
2140,243693,572109
2141,243693,572109
2142,243693,572109
2143,243692,572109
2144,243692,572108
2145,243692,572108
2146,243692,572108
2147,243691,572108
2148,243691,572108
2149,243691,572107
2150,243691,572107
2151,243690,572107
2152,243690,572107
2153,243690,572106
2154,243689,572106
2155,243689,572106
2156,243689,572106
2157,243689,572105
2158,243688,572105
2159,243688,572105
2160,243688,572105
2161,243688,572104
2162,243687,572104
2163,243687,572104
2164,243687,572104
2165,243686,572103
2166,243686,572103
2167,243686,572103
2168,243686,572103
2169,243685,572102
2170,243685,572102
2171,243685,572102
2172,243685,572102
2173,243684,572101
2174,243684,572101
2175,243684,572101
2176,243684,572101
2177,243683,572100
2178,243683,572100
2179,243683,572100
2180,243682,572100
2181,243682,572099
2182,243682,572099
2183,243682,572099
2184,243681,572099
2185,243681,572098
2186,243681,572098
2187,243680,572098
2188,243680,572098
2189,243680,572097
2190,243679,572097
2191,243679,572097
2192,243679,572097
2193,243679,572096
2194,243678,572096
2195,243678,572096
2196,243678,572096
2197,243678,572095
2198,243677,572095
2199,243677,572095
2200,243677,572095
2201,243677,572094
2202,243676,572094
2203,243676,572094
2204,243676,572094
2205,243675,572093
2206,243675,572093
2207,243675,572093
2208,243674,572092
2209,243674,572092
2210,243674,572092
2211,243673,572091
2212,243673,572091
2213,243673,572091
2214,243672,572091
2215,243672,572090
2216,243672,572090
2217,243672,572090
2218,243671,572089
2219,243671,572089
2220,243671,572089
2221,243670,572089
2222,243670,572088
2223,243670,572088
2224,243669,572088
2225,243669,572088
2226,243669,572087
2227,243669,572087
2228,243668,572087
2229,243668,572087
2230,243668,572086
2231,243667,572086
2232,243667,572086
2233,243667,572085
2234,243666,572085
2235,243666,572085
2236,243666,572085
2237,243666,572084
2238,243665,572084
2239,243665,572084
2240,243665,572083
2241,243664,572083
2242,243664,572083
2243,243664,572083
2244,243663,572083
2245,243663,572082
2246,243663,572082
2247,243663,572082
2248,243662,572082
2249,243662,572081
2250,243662,572081
2251,243661,572081
2252,243661,572081
2253,243661,572080
2254,243661,572080
2255,243660,572080
2256,243660,572080
2257,243660,572079
2258,243660,572079
2259,243659,572079
2260,243659,572079
2261,243659,572078
2262,243659,572078
2263,243658,572078
2264,243658,572078
2265,243658,572077
2266,243657,572077
2267,243657,572077
2268,243657,572077
2269,243657,572076
2270,243656,572076
2271,243656,572076
2272,243656,572076
2273,243655,572075
2274,243655,572075
2275,243655,572075
2276,243655,572075
2277,243654,572074
2278,243654,572074
2279,243654,572074
2280,243653,572074
2281,243653,572073
2282,243653,572073
2283,243653,572073
2284,243652,572072
2285,243652,572072
2286,243652,572072
2287,243651,572072
2288,243651,572071
2289,243651,572071
2290,243650,572071
2291,243650,572070
2292,243650,572070
2293,243649,572070
2294,243649,572069
2295,243649,572069
2296,243648,572069
2297,243648,572069
2298,243648,572068
2299,243647,572068
2300,243647,572068
2301,243647,572067
2302,243647,572067
2303,243646,572067
2304,243646,572067
2305,243646,572066
2306,243645,572066
2307,243645,572066
2308,243645,572066
2309,243644,572065
2310,243696,572112
2311,243695,572112
2312,243695,572111
2313,243695,572111
2314,243695,572111
2315,243694,572111
2316,243694,572110
2317,243694,572110
2318,243694,572110
2319,243693,572109
2320,243692,572109
2321,243692,572109
2322,243692,572109
2323,243692,572108
2324,243691,572108
2325,243691,572108
2326,243691,572108
2327,243691,572107
2328,243690,572107
2329,243690,572107
2330,243690,572107
2331,243689,572106
2332,243689,572106
2333,243689,572106
2334,243688,572105
2335,243688,572105
2336,243688,572105
2337,243688,572105
2338,243687,572104
2339,243687,572104
2340,243687,572104
2341,243686,572103
2342,243686,572103
2343,243686,572103
2344,243685,572103
2345,243685,572102
2346,243685,572102
2347,243685,572102
2348,243684,572102
2349,243684,572101
2350,243684,572101
2351,243684,572101
2352,243683,572101
2353,243683,572101
2354,243683,572100
2355,243682,572100
2356,243682,572100
2357,243682,572100
2358,243682,572099
2359,243681,572099
2360,243681,572099
2361,243681,572099
2362,243681,572098
2363,243680,572098
2364,243680,572098
2365,243680,572098
2366,243679,572097
2367,243679,572097
2368,243679,572097
2369,243679,572097
2370,243678,572096
2371,243678,572096
2372,243678,572096
2373,243678,572096
2374,243677,572095
2375,243677,572095
2376,243677,572095
2377,243677,572095
2378,243676,572094
2379,243676,572094
2380,243676,572094
2381,243675,572094
2382,243675,572093
2383,243675,572093
2384,243675,572093
2385,243674,572093
2386,243674,572092
2387,243674,572092
2388,243674,572092
2389,243673,572092
2390,243673,572091
2391,243673,572091
2392,243672,572091
2393,243672,572091
2394,243672,572090
2395,243672,572090
2396,243671,572090
2397,243671,572089
2398,243671,572089
2399,243670,572089
2400,243670,572089
2401,243670,572088
2402,243669,572088
2403,243669,572088
2404,243669,572087
2405,243668,572087
2406,243668,572087
2407,243668,572087
2408,243668,572087
2409,243667,572086
2410,243667,572086
2411,243667,572086
2412,243666,572085
2413,243666,572085
2414,243666,572085
2415,243665,572085
2416,243665,572084
2417,243665,572084
2418,243665,572084
2419,243664,572084
2420,243664,572083
2421,243664,572083
2422,243663,572083
2423,243663,572083
2424,243663,572082
2425,243663,572082
2426,243662,572082
